,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),month,day,Final_Hour
25607,33.0,4.8,21.160522,72.771477,21.270522,72.881477,1.0,1,2,3,2,0.0,0,3.0,29,3,31,20
25608,29.0,4.7,23.351058,85.325731,23.401058,85.375731,1.0,1,0,2,3,1.0,0,,25,3,11,20
25609,39.0,4.9,11.02091,76.940432,11.09091,77.010432,2.0,4,0,1,3,0.0,0,3.0,20,3,31,24
25610,26.0,4.8,18.51421,73.838429,18.53421,73.858429,4.0,2,2,3,3,0.0,0,3.0,23,3,28,12
25611,28.0,2.8,12.284747,76.625861,12.364747,76.705861,6.0,4,2,3,1,1.0,0,3.0,35,3,14,23
25612,23.0,4.7,17.431477,78.40035,17.501477,78.47035,6.0,3,1,4,2,1.0,0,,15,3,25,18
25613,34.0,4.8,9.960846,76.293936,10.070846,76.403936,1.0,1,1,3,3,1.0,0,3.0,27,2,18,20
25614,25.0,4.6,12.326356,76.619103,12.456356,76.749103,,1,2,4,2,1.0,0,3.0,23,3,2,20
25615,30.0,4.3,12.323194,76.630583,12.403194,76.710583,,3,1,4,3,1.0,0,3.0,34,3,6,17
25616,29.0,4.7,26.90294,75.793007,26.95294,75.843007,4.0,4,1,4,2,1.0,0,3.0,19,3,26,22
25617,39.0,4.7,0.0,0.0,0.13,0.13,1.0,4,2,3,3,1.0,0,3.0,18,2,18,1
25618,31.0,4.5,23.266261,77.379605,23.336261,77.449605,5.0,1,0,1,3,0.0,0,3.0,42,2,12,21
25619,33.0,5.0,12.323978,76.627961,12.413978,76.717961,4.0,1,2,3,1,1.0,0,3.0,47,3,20,19
25621,37.0,4.6,19.254567,72.848923,19.304567,72.898923,4.0,1,1,1,3,1.0,0,3.0,34,3,17,20
25622,26.0,4.9,19.178321,72.834715,19.218321,72.874715,4.0,3,0,1,3,1.0,0,3.0,24,3,19,15
25623,28.0,4.8,12.979166,77.640709,13.029166,77.690709,2.0,3,2,4,2,0.0,0,3.0,23,4,5,17
25624,24.0,5.0,27.157772,78.04725,27.217772,78.10725,5.0,3,1,3,3,1.0,0,3.0,10,2,11,18
25625,29.0,4.6,19.1093,72.825451,19.1693,72.885451,4.0,1,0,2,3,0.0,0,3.0,24,3,11,19
25627,32.0,4.8,12.297954,76.665169,12.307954,76.675169,2.0,4,2,3,2,1.0,0,3.0,26,3,17,9
25628,37.0,4.9,17.431668,78.408321,17.541668,78.518321,4.0,3,0,4,3,2.0,0,3.0,36,3,16,18
25629,29.0,4.9,25.449872,81.836167,25.489872,81.876167,5.0,2,0,3,3,1.0,0,3.0,28,2,15,12
25630,22.0,4.7,12.326356,76.619103,12.416356,76.709103,4.0,3,0,4,3,1.0,0,3.0,42,3,29,18
25631,20.0,4.9,12.311072,76.654878,12.391072,76.734878,5.0,1,0,3,3,2.0,0,3.0,42,3,12,20
25632,30.0,4.9,12.311072,76.654878,12.351072,76.694878,,3,1,4,2,1.0,0,3.0,34,3,15,15
25633,23.0,4.9,22.74806,75.8934,22.82806,75.9734,5.0,1,0,1,3,1.0,0,,39,3,6,19
25634,34.0,4.8,12.326356,76.619103,12.356356,76.649103,6.0,3,1,2,2,1.0,0,,17,3,19,18
25635,31.0,4.7,26.914142,75.805704,26.954142,75.845704,6.0,2,0,1,3,1.0,0,,23,3,19,13
25636,24.0,5.0,12.323978,76.627961,12.363978,76.667961,5.0,2,1,3,2,1.0,0,3.0,30,3,15,12
25637,34.0,5.0,12.323978,76.627961,12.373978,76.677961,6.0,3,0,1,3,1.0,0,3.0,21,3,7,18
25638,33.0,5.0,12.316967,76.603067,12.336967,76.623067,4.0,2,0,4,3,1.0,0,,32,3,26,11
25639,21.0,5.0,12.986047,80.218114,13.016047,80.248114,4.0,1,0,2,3,0.0,0,3.0,25,4,3,20
25640,22.0,4.6,18.543626,73.905101,18.613626,73.975101,6.0,3,2,4,2,1.0,0,3.0,18,3,25,18
25641,39.0,4.7,17.450851,78.379347,17.530851,78.459347,4.0,4,1,3,3,1.0,0,3.0,25,3,29,22
25642,29.0,4.1,13.064181,80.236442,13.194181,80.366442,,1,0,4,3,1.0,0,3.0,36,3,25,21
25643,32.0,4.8,12.3085,76.665808,12.3785,76.735808,6.0,3,1,1,3,0.0,0,,16,3,10,18
25644,26.0,4.7,0.0,0.0,0.01,0.01,6.0,4,0,2,3,0.0,0,3.0,12,3,19,10
25645,37.0,4.9,22.753839,75.897429,22.863838,76.007429,5.0,4,0,2,3,1.0,0,,41,3,2,22
25646,28.0,4.5,21.175975,72.795503,21.195975,72.815503,2.0,4,0,2,3,1.0,0,3.0,17,3,17,18
25647,28.0,4.9,21.185047,72.80859,21.195047,72.81859,6.0,4,1,4,2,1.0,0,3.0,23,3,11,8
25648,33.0,4.7,26.463504,80.372929,26.573504,80.482929,4.0,1,0,2,3,3.0,1,3.0,53,2,18,21
25649,36.0,5.0,17.422819,78.449578,17.452819,78.479578,6.0,3,0,3,3,1.0,0,3.0,24,3,1,17
25650,29.0,4.6,18.636215,73.751081,18.656215,73.771081,5.0,4,0,3,3,1.0,0,3.0,15,4,5,9
25651,26.0,4.7,11.02091,76.940432,11.11091,77.030432,,1,0,4,3,1.0,0,3.0,35,3,12,21
25652,36.0,5.0,13.064181,80.236442,13.154181,80.326442,6.0,4,0,2,3,0.0,0,3.0,23,3,6,23
25653,24.0,4.7,13.026279,80.174568,13.046279,80.194568,5.0,4,0,2,3,1.0,0,,19,3,11,11
25654,36.0,4.4,12.970324,77.645748,13.040324,77.715748,1.0,1,1,2,2,0.0,0,3.0,33,3,20,20
25655,20.0,4.6,17.410371,78.437225,17.420371,78.447225,1.0,4,2,3,3,1.0,0,3.0,17,3,28,8
25656,30.0,4.7,25.457687,81.835585,25.567687,81.945585,1.0,1,2,3,1,0.0,0,,15,2,18,20
25657,37.0,4.7,12.325461,76.632278,12.395461,76.702278,2.0,3,2,1,3,1.0,0,3.0,24,3,25,18
25658,20.0,4.8,11.003008,76.97544,11.043008,77.01544,1.0,2,0,3,3,1.0,0,3.0,28,3,19,13
25659,35.0,4.8,23.266261,77.379605,23.396261,77.509605,1.0,4,0,4,3,1.0,0,3.0,23,2,16,23
25660,27.0,4.8,19.207222,72.972281,19.247222,73.012281,,2,2,4,2,1.0,0,3.0,19,3,21,13
25661,31.0,4.5,26.47,80.35,26.49,80.37,4.0,4,1,3,3,0.0,0,3.0,19,2,11,11
25662,26.0,4.3,23.416792,85.316842,23.436792,85.336842,2.0,4,0,2,3,1.0,0,3.0,24,3,21,8
25664,32.0,4.6,12.337928,76.617889,12.447928,76.727889,4.0,1,1,2,2,0.0,0,,44,3,18,20
25665,25.0,4.7,22.761226,75.887522,22.801226,75.927522,2.0,3,2,2,2,1.0,0,3.0,29,3,11,17
25666,22.0,4.8,13.086438,80.220672,13.176438,80.310672,5.0,1,1,3,2,2.0,0,3.0,36,3,16,20
25667,30.0,4.7,18.546947,73.900626,18.576947,73.930626,6.0,3,2,4,1,1.0,0,,18,3,7,18
25668,22.0,4.7,23.355164,85.324097,23.485164,85.454097,5.0,4,2,4,1,1.0,0,3.0,26,3,2,23
25669,39.0,4.7,19.055831,72.833984,19.105831,72.883984,2.0,3,1,3,2,1.0,0,3.0,30,3,28,17
25670,20.0,5.0,12.939496,77.625999,12.989496,77.675999,6.0,4,2,1,1,1.0,0,3.0,18,3,1,24
25671,38.0,4.6,23.351489,85.324253,23.411489,85.384253,4.0,1,0,2,3,0.0,0,3.0,31,3,26,19
25672,30.0,4.7,11.000762,76.981876,11.020762,77.001876,6.0,4,1,2,3,0.0,0,,11,3,17,9
25673,24.0,4.5,23.39925,85.390464,23.44925,85.440464,,1,2,1,1,1.0,0,3.0,19,3,11,20
25674,30.0,4.7,21.149569,72.772697,21.239569,72.862697,2.0,3,2,1,2,0.0,0,3.0,38,3,10,17
25675,28.0,4.7,22.728163,75.884212,22.798163,75.954212,,3,1,4,2,1.0,0,3.0,27,3,20,18
25676,32.0,4.9,12.352058,76.60665,12.482058,76.73665,5.0,3,1,4,2,1.0,0,3.0,32,3,31,18
25679,38.0,4.2,0.0,0.0,0.08,0.08,,1,2,3,1,2.0,0,3.0,43,2,16,19
25680,28.0,4.9,23.369746,85.33982,23.409746,85.37982,2.0,3,0,3,3,0.0,0,3.0,11,3,17,16
25681,31.0,4.2,12.299524,76.64262,12.379524,76.72262,4.0,4,2,4,2,0.0,0,3.0,37,3,8,23
25683,20.0,4.9,22.753659,75.903365,22.863659,76.013365,6.0,3,1,4,3,0.0,0,3.0,14,4,6,18
25684,38.0,4.9,12.321214,76.621094,12.341214,76.641094,4.0,2,2,3,2,0.0,0,3.0,28,3,21,12
25685,20.0,5.0,17.433809,78.386744,17.523809,78.476744,2.0,1,2,3,2,1.0,0,3.0,28,3,2,20
25686,35.0,4.9,18.543626,73.905101,18.553626,73.915101,6.0,4,2,1,2,0.0,0,,12,3,21,11
25687,27.0,4.8,11.016298,76.972076,11.086298,77.042076,1.0,3,1,1,3,1.0,0,3.0,24,3,25,18
25688,26.0,4.7,21.185047,72.80859,21.225047,72.84859,2.0,3,1,1,3,1.0,0,3.0,22,3,21,17
25689,25.0,4.4,23.211529,77.419399,23.221529,77.429399,2.0,4,0,4,3,0.0,0,3.0,18,2,13,8
25690,32.0,4.8,19.055831,72.833984,19.095831,72.873984,2.0,3,0,4,3,1.0,0,3.0,30,3,1,16
25691,32.0,4.7,17.438263,78.397865,17.488263,78.447865,4.0,1,2,3,2,1.0,0,3.0,33,3,9,20
25692,20.0,4.8,22.310329,73.169083,22.440329,73.299083,1.0,3,2,1,1,0.0,0,3.0,29,3,25,18
25693,39.0,4.6,26.911927,75.797282,26.951927,75.837282,5.0,3,2,2,1,0.0,0,,17,4,3,16
25694,33.0,4.8,12.934179,77.615797,12.954179,77.635797,2.0,4,2,3,3,1.0,0,3.0,25,3,26,11
25695,26.0,4.9,11.021278,76.995017,11.071278,77.045017,4.0,4,1,2,3,0.0,0,3.0,10,3,1,23
25696,24.0,4.8,26.479108,80.315042,26.539108,80.375042,4.0,1,1,2,2,1.0,0,3.0,30,2,11,21
25697,34.0,4.9,26.90294,75.793007,26.98294,75.873007,2.0,3,2,1,2,1.0,0,3.0,25,3,4,17
25698,34.0,4.4,22.744648,75.894377,22.804648,75.954377,1.0,1,1,2,2,1.0,0,3.0,33,4,1,20
25699,38.0,4.8,23.374989,85.335486,23.414989,85.375486,5.0,2,2,2,1,1.0,0,3.0,30,3,19,13
25700,32.0,4.7,12.934179,77.615797,13.024179,77.705797,6.0,1,1,2,2,1.0,0,,15,3,27,20
25702,30.0,4.7,13.081878,80.248519,13.121878,80.288519,4.0,2,1,1,2,1.0,0,3.0,25,3,9,15
25703,39.0,4.1,18.593481,73.785901,18.613481,73.805901,,4,0,1,3,1.0,0,3.0,33,3,9,10
25704,30.0,4.7,10.035573,76.336958,10.085573,76.386958,,3,0,1,3,0.0,0,3.0,37,2,15,17
25705,32.0,4.8,21.149569,72.772697,21.279569,72.902697,4.0,3,0,3,3,1.0,0,3.0,42,3,10,17
25706,39.0,4.4,19.254567,72.848923,19.294567,72.888923,1.0,3,2,2,3,0.0,0,,34,3,30,16
25707,23.0,4.8,11.001753,76.986241,11.051753,77.036241,4.0,3,2,3,2,0.0,0,,10,4,1,17
25708,30.0,4.6,10.994136,76.963303,11.104136,77.073303,1.0,4,2,3,3,1.0,0,3.0,18,3,14,24
25709,21.0,4.9,13.049645,80.242268,13.059645,80.252268,6.0,2,2,3,2,1.0,0,,18,3,17,11
25710,27.0,4.0,26.910262,75.783013,26.990262,75.863013,5.0,1,2,4,3,1.0,0,,39,3,12,21
25711,23.0,4.2,18.536718,73.830327,18.616719,73.910327,4.0,1,2,2,2,1.0,0,3.0,38,3,31,19
25712,32.0,4.6,13.02978,80.208812,13.08978,80.268812,5.0,4,2,2,3,1.0,0,3.0,18,3,5,24
25713,39.0,4.7,23.351489,85.324253,23.381489,85.354253,4.0,3,2,3,2,0.0,0,3.0,17,3,1,17
25714,27.0,3.1,19.176269,72.836721,19.266269,72.926721,6.0,4,2,3,2,1.0,0,3.0,33,3,2,23
25715,37.0,4.6,12.326356,76.619103,12.376356,76.669103,,3,0,2,3,0.0,0,,29,3,7,18
25717,30.0,4.4,0.0,0.0,0.13,0.13,6.0,1,0,1,3,1.0,0,3.0,37,3,16,21
25718,30.0,4.5,12.978453,77.643685,13.028453,77.693685,4.0,1,0,2,3,1.0,0,3.0,28,3,19,19
25719,23.0,4.5,0.0,0.0,0.05,0.05,6.0,4,0,2,3,0.0,0,,17,3,7,22
25720,38.0,4.1,26.481547,80.299775,26.491547,80.309775,2.0,4,0,2,3,1.0,0,3.0,30,2,17,9
25721,29.0,4.9,15.574828,73.766883,15.634828,73.826883,1.0,1,2,4,2,0.0,0,,15,2,13,21
25722,25.0,4.7,21.186608,72.794136,21.226608,72.834136,1.0,3,2,1,2,1.0,0,3.0,29,3,7,15
25723,36.0,4.7,22.745049,75.892471,22.785049,75.932471,4.0,2,1,2,2,1.0,0,3.0,38,3,7,14
25724,25.0,4.5,26.902328,75.794257,26.912328,75.804257,1.0,2,1,4,3,1.0,0,3.0,24,3,19,12
25725,26.0,4.7,26.913987,75.752891,26.983987,75.822891,2.0,1,2,2,1,1.0,0,3.0,28,3,18,19
25726,30.0,4.7,22.725748,75.898497,22.795748,75.968497,4.0,1,1,2,3,1.0,0,3.0,33,3,10,20
25727,26.0,5.0,12.981615,80.231598,13.031615,80.281598,,4,2,1,2,1.0,0,3.0,17,4,3,23
25728,35.0,4.9,9.979186,76.317361,10.069186,76.407361,,4,2,4,2,1.0,0,3.0,20,2,18,22
25729,36.0,4.4,12.325461,76.632278,12.385461,76.692278,2.0,1,2,2,2,1.0,0,,31,4,1,19
25730,32.0,4.9,12.310972,76.659264,12.320972,76.669264,,4,1,1,3,0.0,0,3.0,21,3,15,11
25731,38.0,4.9,17.431668,78.408321,17.491668,78.468321,,1,1,2,2,1.0,0,3.0,28,3,1,19
25732,37.0,4.5,11.024839,77.007003,11.114839,77.097003,4.0,4,2,1,3,1.0,0,3.0,28,4,4,23
25733,25.0,4.8,10.003064,76.307589,10.023064,76.327589,6.0,4,1,2,3,1.0,0,3.0,23,2,17,8
25734,23.0,5.0,22.728163,75.884212,22.808163,75.964212,1.0,4,2,4,3,1.0,0,3.0,15,3,25,22
25735,29.0,4.7,26.902908,75.792934,26.912908,75.802934,4.0,2,1,3,3,1.0,0,3.0,21,3,26,11
25736,26.0,5.0,19.065838,72.832658,19.115838,72.882658,5.0,1,0,4,3,1.0,0,3.0,28,3,30,20
25737,25.0,4.8,12.352058,76.60665,12.462058,76.71665,6.0,1,0,1,3,0.0,0,3.0,21,3,31,19
25738,28.0,4.7,17.411028,78.329645,17.461028,78.379645,2.0,1,0,2,3,0.0,0,,36,3,11,21
25739,23.0,4.1,12.310972,76.659264,12.340972,76.689264,2.0,4,0,3,3,0.0,0,3.0,15,3,7,23
25740,22.0,2.6,12.933284,77.615428,13.003284,77.685428,6.0,4,1,4,2,2.0,0,3.0,44,3,18,23
25741,24.0,4.9,22.32,73.17,22.38,73.23,5.0,4,1,1,3,0.0,0,,10,3,26,23
25742,32.0,4.7,11.003008,76.97544,11.073009,77.04544,2.0,1,2,1,2,1.0,0,3.0,25,4,4,20
25743,30.0,4.7,21.186884,72.793616,21.296884,72.903616,,1,2,2,1,2.0,1,3.0,42,4,6,20
25744,30.0,4.7,-11.022477,-76.995667,11.112477,77.085667,2.0,3,2,4,2,0.0,0,,20,3,10,17
25745,37.0,4.3,0.0,0.0,0.06,0.06,,1,0,1,3,1.0,0,3.0,31,3,9,21
25746,27.0,4.7,23.359407,85.325055,23.429407,85.395055,,1,2,3,3,0.0,0,3.0,18,3,2,19
25747,32.0,4.9,22.310237,73.158921,22.330237,73.178921,1.0,4,2,1,3,0.0,0,3.0,28,4,5,9
25748,37.0,4.3,13.058616,80.264151,13.188616,80.394151,5.0,4,0,4,3,1.0,0,3.0,42,3,12,22
25749,36.0,4.1,0.0,0.0,0.04,0.04,4.0,2,2,2,1,1.0,0,3.0,34,4,1,13
25750,38.0,4.7,11.010375,76.95295,11.020375,76.96295,1.0,4,2,1,1,1.0,0,3.0,26,3,11,10
25751,34.0,4.7,21.170096,72.789122,21.260096,72.879122,2.0,1,2,4,1,1.0,0,3.0,25,3,6,20
25752,34.0,4.6,12.325461,76.632278,12.395461,76.702278,2.0,1,2,3,2,0.0,0,3.0,25,3,16,21
25753,23.0,4.7,15.576683,73.75575,15.686683,73.86575,,1,2,1,3,1.0,0,3.0,21,2,18,20
25754,33.0,4.2,13.02978,80.208812,13.15978,80.338812,5.0,4,2,2,3,2.0,0,,38,3,4,23
25755,22.0,4.7,30.893244,75.821817,30.933244,75.861817,,2,0,4,3,0.0,0,,15,2,15,13
25756,29.0,4.3,30.372202,78.077151,30.412202,78.117151,1.0,2,0,1,3,1.0,0,3.0,33,2,13,15
25757,21.0,4.6,23.351058,85.325731,23.411058,85.385731,6.0,4,0,4,3,0.0,0,,12,3,5,23
25758,27.0,4.8,22.751234,75.88949,22.771234,75.90949,2.0,4,2,1,3,1.0,0,3.0,18,3,26,9
25759,39.0,4.7,30.905562,75.832841,31.015562,75.942841,6.0,3,0,3,3,1.0,0,3.0,37,2,16,17
25760,32.0,4.6,18.994237,72.825553,19.054237,72.885553,,1,0,3,3,1.0,0,,33,3,15,22
25761,27.0,4.9,17.483216,78.552111,17.523216,78.592111,5.0,2,0,2,3,1.0,0,3.0,22,3,30,13
25762,31.0,4.0,13.091809,80.219104,13.131809,80.259104,4.0,2,0,1,3,1.0,0,3.0,31,3,17,20
25763,22.0,4.8,22.751234,75.88949,22.791234,75.92949,6.0,2,2,4,1,0.0,0,3.0,17,3,9,12
25764,35.0,4.9,18.927584,72.832585,18.977584,72.882585,5.0,3,1,3,3,0.0,0,3.0,15,4,5,18
25765,27.0,4.7,0.0,0.0,0.06,0.06,4.0,3,0,4,3,0.0,0,3.0,24,3,21,18
25766,38.0,4.5,12.979096,77.640625,13.069096,77.730625,6.0,1,1,4,3,1.0,0,,17,3,4,19
25767,22.0,4.6,11.024839,77.007003,11.084839,77.067003,,4,1,4,2,0.0,0,3.0,18,3,21,22
25768,38.0,4.5,27.157772,78.04725,27.217772,78.10725,5.0,4,2,4,2,0.0,0,3.0,18,2,15,23
25769,34.0,5.0,18.569156,73.774723,18.599156,73.804723,2.0,3,1,4,2,1.0,0,3.0,32,3,26,18
25770,36.0,4.9,18.53408,73.89852,18.66408,74.02852,5.0,3,1,4,2,2.0,0,3.0,43,3,27,17
25771,36.0,4.7,12.325461,76.632278,12.365461,76.672278,6.0,3,1,3,3,0.0,0,3.0,16,3,26,16
25772,33.0,5.0,19.120083,72.907385,19.140083,72.927385,6.0,4,2,1,1,0.0,0,3.0,13,3,13,10
25773,32.0,4.6,22.74806,75.8934,22.85806,76.0034,5.0,4,1,4,2,1.0,0,,25,4,2,22
25774,21.0,4.7,23.214294,77.435361,23.274294,77.495361,4.0,1,0,2,3,1.0,0,3.0,29,2,17,20
25775,20.0,3.2,11.006686,76.951736,11.116686,77.061736,6.0,4,2,4,3,1.0,0,3.0,44,3,27,22
25776,29.0,4.3,21.170096,72.789122,21.260096,72.879122,,1,0,3,3,0.0,0,3.0,32,4,4,19
25777,27.0,4.8,13.049645,80.242268,13.079645,80.272268,1.0,4,1,4,2,0.0,0,3.0,18,3,19,24
25779,25.0,3.5,21.170096,72.789122,21.200096,72.819122,6.0,1,0,1,3,1.0,0,3.0,41,3,5,21
25780,30.0,4.7,15.561295,73.749478,15.621295,73.809478,2.0,3,2,3,2,0.0,0,3.0,34,2,11,18
25781,21.0,4.6,26.469003,80.316344,26.529003,80.376344,1.0,1,0,1,3,1.0,0,3.0,31,2,13,19
25782,34.0,3.8,22.651847,75.881991,22.731847,75.961991,,1,2,1,2,0.0,0,3.0,41,3,4,20
25783,21.0,4.8,9.966783,76.242981,10.056783,76.332981,6.0,1,0,4,3,1.0,0,3.0,21,2,16,17
25784,36.0,4.6,19.12663,72.829976,19.19663,72.899976,,4,2,2,1,1.0,0,3.0,29,3,6,23
25785,24.0,4.0,21.173343,72.792731,21.263343,72.882731,5.0,1,1,3,2,1.0,0,3.0,42,3,16,19
25786,34.0,5.0,17.458998,78.500366,17.498998,78.540366,1.0,2,1,4,3,1.0,0,3.0,34,3,11,12
25787,31.0,4.5,11.001753,76.986241,11.021753,77.006241,1.0,2,1,1,3,0.0,0,3.0,29,3,28,11
25788,24.0,4.9,21.170798,72.790489,21.180798,72.800489,,2,2,3,1,0.0,0,3.0,19,3,17,11
25789,25.0,4.8,18.927584,72.832585,18.997584,72.902585,1.0,3,2,1,1,1.0,0,3.0,20,3,31,18
25790,27.0,4.6,21.186884,72.793616,21.226884,72.833616,5.0,2,2,4,2,0.0,0,,31,3,9,12
25791,24.0,4.8,13.044694,80.26147,13.114694,80.33147,5.0,4,0,3,3,0.0,0,3.0,23,3,2,22
25792,26.0,4.7,19.1093,72.825451,19.2393,72.955451,5.0,4,1,2,2,1.0,0,,25,3,8,23
25793,37.0,4.6,17.433809,78.386744,17.483809,78.436744,5.0,4,1,1,3,1.0,0,,19,3,13,22
25794,22.0,5.0,13.066762,80.251865,13.106762,80.291865,,3,1,4,3,0.0,0,,22,3,15,15
25795,31.0,4.7,0.0,0.0,0.06,0.06,6.0,4,2,4,2,0.0,0,3.0,17,3,30,22
25796,22.0,4.5,13.026279,80.174568,13.086279,80.234568,4.0,1,0,4,3,1.0,0,3.0,28,3,11,21
25797,38.0,4.5,0.0,0.0,0.03,0.03,2.0,1,1,2,3,1.0,0,3.0,28,3,11,20
25798,30.0,4.7,11.003008,76.97544,11.033008,77.00544,2.0,1,1,3,2,0.0,0,3.0,11,3,24,22
25799,22.0,4.7,18.636215,73.751081,18.656215,73.771081,,2,0,2,3,0.0,0,3.0,29,3,19,11
25800,29.0,4.9,18.536718,73.830327,18.666719,73.960327,5.0,4,1,1,2,0.0,0,3.0,26,4,6,23
25801,30.0,4.7,12.949934,77.699386,13.029934,77.779386,1.0,4,1,1,2,1.0,0,3.0,29,3,29,23
25802,21.0,4.9,17.438263,78.397865,17.468263,78.427865,5.0,4,1,3,2,0.0,0,,15,3,17,23
25804,33.0,4.6,23.369746,85.33982,23.479746,85.44982,6.0,3,2,2,3,1.0,0,3.0,17,3,23,18
25805,35.0,5.0,26.913726,75.75282,26.933726,75.77282,1.0,2,1,1,3,1.0,0,3.0,31,4,5,12
25806,30.0,4.7,12.979166,77.640709,13.069166,77.730709,6.0,4,1,2,2,0.0,0,,27,4,4,23
25807,24.0,4.8,18.994049,72.825203,19.024049,72.855203,4.0,1,2,2,1,1.0,0,3.0,23,3,9,20
25808,39.0,4.9,22.744648,75.894377,22.854648,76.004377,2.0,1,2,1,1,1.0,0,3.0,25,3,14,21
25809,25.0,4.9,19.120083,72.907385,19.150083,72.937385,4.0,3,1,1,2,0.0,0,3.0,16,4,5,18
25810,34.0,4.8,13.066762,80.251865,13.086762,80.271865,6.0,2,2,1,1,1.0,0,3.0,19,4,1,11
25811,26.0,4.6,17.429585,78.392621,17.509585,78.472621,5.0,1,2,1,2,1.0,0,3.0,31,3,2,19
25812,20.0,4.0,17.411028,78.329645,17.491028,78.409645,4.0,1,1,3,3,0.0,0,3.0,31,3,10,19
25813,37.0,3.9,22.727021,75.884167,22.837021,75.994167,2.0,1,2,2,1,1.0,1,3.0,43,3,20,19
25814,26.0,4.8,22.761593,75.886362,22.801593,75.926362,,3,0,3,3,0.0,0,3.0,27,3,24,15
25815,38.0,4.6,22.745049,75.892471,22.755049,75.902471,6.0,4,0,2,3,1.0,0,3.0,24,3,24,8
25816,25.0,4.9,19.1813,72.836191,19.2913,72.946191,4.0,1,0,1,3,2.0,0,3.0,42,3,31,20
25817,20.0,4.7,26.47775,80.351569,26.54775,80.421569,2.0,4,0,2,3,0.0,0,3.0,18,2,18,23
25818,24.0,4.9,15.303897,73.914336,15.313897,73.924336,2.0,4,2,4,2,0.0,0,3.0,15,2,15,20
25820,23.0,4.8,17.440827,78.393391,17.570827,78.523391,6.0,3,2,2,3,0.0,0,,10,3,27,18
25821,28.0,4.8,19.103249,72.846749,19.193249,72.936749,1.0,4,0,4,3,1.0,0,3.0,21,4,6,24
25822,30.0,4.7,22.722634,75.886959,22.832634,75.996959,,1,1,1,2,1.0,0,3.0,27,3,2,18
25823,34.0,4.4,12.970221,77.645396,13.060221,77.735396,2.0,1,1,3,2,1.0,0,3.0,37,3,31,20
25824,32.0,4.9,21.17106,72.789292,21.19106,72.809292,,2,0,2,3,1.0,0,,30,4,5,11
25825,26.0,4.5,22.695207,75.866059,22.765207,75.936059,4.0,4,1,4,3,1.0,0,3.0,28,3,31,22
25826,22.0,4.8,18.994049,72.825203,19.104049,72.935203,1.0,4,2,4,1,1.0,0,3.0,17,3,4,24
25827,36.0,4.9,22.552996,88.35231,22.642996,88.44231,2.0,4,2,2,2,1.0,0,3.0,17,2,14,22
25828,30.0,4.7,21.175104,72.804342,21.245104,72.874342,6.0,3,2,3,3,1.0,0,3.0,29,3,6,19
25829,23.0,4.8,21.160437,72.774209,21.190437,72.804209,6.0,4,2,1,2,1.0,0,,16,3,1,8
25830,27.0,4.1,23.374989,85.335486,23.384989,85.345486,2.0,4,0,1,3,1.0,0,3.0,18,3,1,10
25831,38.0,4.9,22.526461,88.364453,22.636461,88.474453,,3,2,4,3,1.0,0,,23,2,18,18
25832,20.0,4.6,12.326356,76.619103,12.456356,76.749103,6.0,3,2,2,2,0.0,0,3.0,16,3,31,17
25833,31.0,4.6,22.761593,75.886362,22.891593,76.016362,5.0,1,0,3,3,2.0,1,,48,4,6,20
25834,27.0,4.2,18.546947,73.900626,18.556947,73.910626,2.0,4,0,3,3,1.0,0,3.0,26,3,13,9
25835,21.0,4.7,12.975377,77.696664,12.985377,77.706664,4.0,4,1,4,2,1.0,0,3.0,10,3,19,10
25836,28.0,4.4,19.1093,72.825451,19.1193,72.835451,,4,0,1,3,1.0,0,3.0,16,3,17,9
25837,25.0,4.5,26.892312,75.806896,26.932312,75.846896,2.0,2,2,1,2,0.0,0,3.0,10,3,9,12
25838,33.0,4.9,18.554382,73.798206,18.664382,73.908206,2.0,3,0,3,3,1.0,0,3.0,49,3,31,18
25839,20.0,4.1,19.1093,72.825451,19.1393,72.855451,6.0,1,0,3,3,1.0,0,3.0,45,3,30,19
25840,39.0,4.8,19.131141,72.813074,19.151141,72.833074,,4,1,2,2,1.0,0,3.0,20,3,21,8
25841,26.0,5.0,13.086438,80.220672,13.126439,80.260672,1.0,3,0,4,3,1.0,0,3.0,15,3,21,11
25842,24.0,4.5,19.176269,72.836721,19.186269,72.846721,1.0,4,0,2,3,0.0,0,3.0,19,3,9,9
25843,30.0,4.7,22.515082,88.36783,22.535082,88.38783,2.0,4,1,1,2,0.0,0,3.0,29,2,17,10
25844,38.0,4.7,15.5696,73.742294,15.6796,73.852294,1.0,3,2,3,2,1.0,0,3.0,21,2,14,21
25845,27.0,4.6,12.970324,77.645748,13.000324,77.675748,1.0,1,2,2,2,1.0,0,3.0,18,3,5,21
25846,29.0,4.9,26.90294,75.793007,26.92294,75.813007,,4,1,3,2,0.0,0,,15,4,1,9
25847,30.0,4.7,18.994237,72.825553,19.004237,72.835553,2.0,4,0,3,3,0.0,0,3.0,25,3,13,9
25848,27.0,4.9,18.53408,73.89852,18.54408,73.90852,6.0,2,1,3,3,0.0,0,,19,3,15,21
