Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),month,day,Final_Hour
12071,23.0,4.9,30.88722,75.804893,30.97722,75.894893,1.0,1,1,1,3,1.0,0,3.0,21,2,18,11
28218,25.0,4.8,0.0,0.0,0.04,0.04,4.0,2,0,3,3,1.0,0,3.0,22,2,15,14
8605,34.0,4.9,11.003008,76.97544,11.063009,77.03544,,3,0,1,3,1.0,0,,28,3,21,18
36495,21.0,4.5,30.914057,75.83982,30.964057,75.88982,4.0,1,1,1,2,1.0,0,3.0,21,2,13,21
38639,22.0,5.0,22.75004,75.902847,22.82004,75.972847,,1,2,2,2,1.0,0,,27,3,2,20
1058,30.0,4.8,18.994237,72.825553,19.034237,72.865553,2.0,2,2,2,2,1.0,0,,29,4,5,13
4289,32.0,4.0,18.533811,73.899315,18.613811,73.979315,5.0,4,0,1,3,1.0,0,3.0,35,3,8,23
6747,32.0,4.7,23.416792,85.316842,23.436792,85.336842,6.0,2,2,3,3,1.0,0,3.0,21,3,17,11
27886,25.0,5.0,26.905287,75.794592,26.945287,75.834592,5.0,3,1,1,2,0.0,0,,17,3,13,15
3839,25.0,4.6,0.0,0.0,0.01,0.01,6.0,4,0,2,3,0.0,0,3.0,12,3,1,10
1638,27.0,4.6,10.96185,76.971082,11.03185,77.041082,2.0,4,2,4,2,0.0,0,3.0,11,3,6,22
38601,21.0,4.9,18.520016,73.830547,18.610016,73.920547,1.0,3,2,4,2,0.0,0,3.0,23,3,12,18
35173,27.0,4.5,0.0,0.0,0.09,0.09,5.0,1,0,1,3,0.0,0,3.0,41,2,14,20
8046,28.0,4.7,22.74806,75.8934,22.75806,75.9034,5.0,4,2,2,3,0.0,0,,12,3,9,10
37545,30.0,4.7,23.374989,85.335486,23.394989,85.355486,,4,2,4,3,1.0,0,3.0,18,4,5,8
28030,25.0,4.7,19.055831,72.833984,19.165831,72.943984,1.0,4,0,1,3,1.0,0,3.0,18,4,6,18
41074,30.0,4.7,12.986047,80.218114,13.116047,80.348114,6.0,3,2,1,2,1.0,0,3.0,19,3,10,18
7092,30.0,4.6,26.956431,75.776649,27.036431,75.856649,4.0,3,0,2,3,1.0,0,3.0,35,3,31,18
28770,31.0,4.7,17.450851,78.379347,17.580851,78.509347,5.0,3,2,3,3,1.0,0,3.0,30,3,6,18
39276,21.0,4.7,12.906229,77.596791,12.986229,77.676791,4.0,4,0,4,3,1.0,0,,21,3,23,24
44419,22.0,2.7,23.359033,85.325347,23.449033,85.415347,6.0,4,1,4,3,1.0,0,3.0,32,3,16,1
44389,20.0,4.7,13.045479,80.23311,13.135479,80.32311,2.0,3,0,2,3,0.0,0,3.0,29,3,6,18
7417,35.0,4.7,19.221315,72.862381,19.261315,72.902381,5.0,3,1,4,2,1.0,0,3.0,19,3,19,16
30944,30.0,4.7,21.17106,72.789292,21.20106,72.819292,1.0,3,1,2,3,1.0,0,3.0,26,3,13,18
39352,29.0,4.9,22.728163,75.884212,22.758163,75.914212,5.0,1,2,3,2,1.0,0,3.0,31,3,24,21
16428,35.0,5.0,10.96185,76.971082,10.99185,77.001082,2.0,3,0,4,3,1.0,0,3.0,28,3,9,17
33150,38.0,4.9,23.184992,77.417227,23.314992,77.547227,,4,2,3,2,0.0,0,3.0,18,2,18,23
24383,39.0,4.5,0.0,0.0,0.02,0.02,,4,1,4,3,0.0,0,3.0,21,4,1,9
40882,22.0,5.0,23.351489,85.324253,23.481489,85.454253,,1,2,1,2,1.0,0,3.0,20,3,2,21
2515,24.0,5.0,11.003669,76.976494,11.083669,77.056494,4.0,3,2,4,3,0.0,0,3.0,32,3,27,18
31842,30.0,4.7,26.88842,75.800689,26.99842,75.910689,5.0,4,1,4,2,1.0,0,3.0,30,4,6,23
24604,27.0,4.4,21.173343,72.792731,21.223343,72.842731,6.0,1,0,4,3,0.0,0,,54,3,7,19
11626,23.0,4.9,0.0,0.0,0.09,0.09,1.0,1,2,4,1,1.0,0,,20,2,14,21
858,34.0,4.8,12.935662,77.61413,12.955662,77.63413,4.0,4,1,2,2,1.0,0,3.0,17,4,5,8
35484,25.0,5.0,17.455894,78.375467,17.465894,78.385467,4.0,4,1,3,3,1.0,0,3.0,19,3,17,8
43612,33.0,4.7,17.440827,78.393391,17.510827,78.463391,6.0,1,0,3,3,1.0,0,3.0,32,3,20,22
39288,33.0,4.6,18.593481,73.785901,18.673481,73.865901,2.0,4,2,1,2,1.0,0,3.0,15,3,31,22
40503,23.0,4.9,21.160437,72.774209,21.230437,72.844209,2.0,4,0,2,3,1.0,0,3.0,21,4,6,23
36310,27.0,4.9,23.354422,85.3329,23.374422,85.3529,6.0,4,1,4,2,1.0,0,3.0,19,3,15,10
34951,35.0,4.6,12.986047,80.218114,13.006047,80.238114,4.0,4,2,1,1,1.0,0,,16,3,30,19
27161,37.0,4.6,13.066762,80.251865,13.106762,80.291865,5.0,3,0,4,3,1.0,0,3.0,27,4,5,15
1866,31.0,4.6,18.563934,73.915367,18.613934,73.965367,4.0,4,1,1,2,0.0,0,3.0,17,3,21,24
28378,20.0,4.8,21.17106,72.789292,21.30106,72.919292,1.0,1,2,4,2,0.0,0,3.0,25,3,16,19
18221,29.0,4.1,22.75004,75.902847,22.82004,75.972847,4.0,3,2,3,2,0.0,0,3.0,37,3,14,18
10026,22.0,4.6,23.39925,85.390464,23.46925,85.460464,2.0,1,0,2,3,1.0,0,3.0,31,3,25,20
7788,30.0,4.6,22.753659,75.903365,22.833659,75.983365,6.0,1,1,2,3,0.0,0,3.0,21,3,27,21
32198,34.0,4.6,12.970221,77.645396,13.000221,77.675396,4.0,1,0,2,3,1.0,0,3.0,34,3,26,20
27061,38.0,4.2,23.39925,85.390464,23.52925,85.520464,1.0,1,2,2,3,1.0,0,3.0,36,4,4,19
4626,34.0,4.9,25.453436,81.833167,25.503436,81.883167,4.0,3,1,4,2,1.0,0,3.0,17,2,13,18
39749,37.0,4.9,21.170798,72.790489,21.300798,72.920489,5.0,4,2,1,2,1.0,0,3.0,25,3,2,23
2810,37.0,4.3,17.440827,78.393391,17.530827,78.483391,5.0,4,1,3,3,1.0,0,3.0,35,3,12,22
24488,23.0,4.9,21.17106,72.789292,21.26106,72.879292,4.0,3,0,3,3,1.0,0,,35,3,23,17
17702,30.0,4.5,12.939496,77.625999,13.019496,77.705999,,3,2,1,2,1.0,0,,28,4,6,18
24291,29.0,4.9,11.003681,76.975525,11.013681,76.985525,4.0,4,0,4,3,1.0,0,3.0,22,3,11,17
19474,33.0,5.0,12.326356,76.619103,12.366356,76.659103,,3,2,2,3,1.0,0,3.0,28,3,15,15
11847,23.0,4.1,26.911927,75.797282,26.931927,75.817282,,4,0,3,3,0.0,0,3.0,25,3,24,9
19819,22.0,4.3,25.454697,81.834492,25.484697,81.864492,4.0,1,1,4,3,1.0,0,3.0,32,2,11,19
44186,26.0,4.6,12.323194,76.630583,12.363194,76.670583,,3,1,2,2,0.0,0,3.0,24,3,9,16
2761,21.0,4.7,19.22384,72.841347,19.25384,72.871347,2.0,4,1,4,3,1.0,0,,16,3,11,23
17422,25.0,4.2,12.304569,76.643622,12.394569,76.733622,5.0,1,2,2,3,0.0,0,3.0,41,3,18,23
22267,32.0,4.5,13.026286,80.275235,13.036286,80.285235,2.0,4,2,4,2,0.0,0,,26,3,21,8
38668,20.0,4.9,27.195928,77.998092,27.335928,78.138092,6.0,1,0,1,3,0.0,0,3.0,22,2,16,21
29495,25.0,2.5,12.933298,77.614293,13.003298,77.684293,6.0,4,1,1,2,0.0,0,3.0,34,4,4,23
36272,37.0,4.7,18.563934,73.915367,18.613934,73.965367,,1,0,1,3,1.0,0,3.0,38,3,28,20
42201,23.0,5.0,26.90294,75.793007,26.99294,75.883007,,1,1,2,3,1.0,0,3.0,18,3,25,19
29497,33.0,4.6,15.498603,73.826911,15.528603,73.856911,6.0,1,1,1,2,1.0,0,3.0,19,2,13,18
3762,30.0,4.7,0.0,0.0,0.08,0.08,4.0,3,1,1,2,1.0,0,3.0,31,3,31,17
36213,27.0,4.9,17.410371,78.437225,17.540371,78.567225,6.0,1,1,3,3,1.0,0,3.0,14,3,16,20
23775,26.0,4.9,22.751234,75.88949,22.801234,75.93949,5.0,1,1,4,3,1.0,0,3.0,25,3,17,19
21102,37.0,4.1,23.359407,85.325055,23.379407,85.345055,1.0,4,0,1,3,1.0,0,3.0,31,3,9,8
38806,27.0,4.5,26.913483,75.803139,27.003483,75.893139,2.0,1,2,4,2,1.0,0,3.0,26,3,23,21
25063,37.0,4.9,26.911378,75.789034,26.951378,75.829034,5.0,3,1,3,3,1.0,0,3.0,15,3,13,15
43002,29.0,4.6,26.902908,75.792934,26.972908,75.862934,1.0,1,1,3,3,1.0,0,3.0,20,3,31,20
27312,35.0,4.8,21.185047,72.80859,21.195047,72.81859,,4,2,1,2,1.0,0,3.0,29,3,30,9
8954,38.0,4.8,11.001753,76.986241,11.081753,77.066241,5.0,1,0,2,3,0.0,0,3.0,46,3,8,20
921,34.0,4.5,18.636215,73.751081,18.726215,73.841081,2.0,4,1,1,3,0.0,0,3.0,18,3,31,22
40062,38.0,4.6,26.905287,75.794592,26.945287,75.834592,5.0,3,0,1,3,1.0,0,3.0,26,3,28,15
9823,35.0,4.6,23.214294,77.435361,23.264294,77.485361,1.0,1,1,1,3,1.0,0,3.0,31,2,17,9
24417,25.0,4.8,18.520016,73.830547,18.600016,73.910547,2.0,1,0,1,3,1.0,0,3.0,26,3,31,21
19961,21.0,4.9,12.970324,77.645748,13.030324,77.705748,4.0,1,1,3,3,1.0,0,,24,3,11,22
2159,23.0,4.9,11.02091,76.940432,11.15091,77.070432,1.0,1,1,4,3,1.0,0,3.0,18,3,25,19
45151,30.0,3.6,12.326356,76.619103,12.396356,76.689103,2.0,1,2,1,1,0.0,0,,42,3,10,19
29326,30.0,4.7,26.482581,80.315628,26.532581,80.365628,,4,0,2,3,1.0,0,3.0,24,2,15,22
19439,29.0,4.5,26.474133,80.3481,26.554133,80.4281,4.0,1,0,4,3,2.0,0,3.0,44,2,16,21
22157,37.0,4.6,12.316967,76.603067,12.406967,76.693067,4.0,1,0,3,3,0.0,0,,50,3,20,19
4761,39.0,4.6,30.885915,75.788259,30.895915,75.798259,,4,2,1,2,1.0,0,3.0,25,2,11,10
37250,25.0,4.9,19.120083,72.907385,19.250083,73.037385,1.0,1,1,4,2,1.0,0,3.0,28,3,25,19
34826,38.0,4.6,19.221315,72.862381,19.231315,72.872381,5.0,2,0,2,3,1.0,0,3.0,27,3,28,17
10513,23.0,4.5,15.157944,73.950889,15.197944,73.990889,4.0,2,2,2,2,1.0,0,,22,2,17,14
25757,21.0,4.6,23.351058,85.325731,23.411058,85.385731,6.0,4,0,4,3,0.0,0,,12,3,5,23
23903,29.0,5.0,22.32,73.17,22.39,73.24,2.0,1,1,3,2,0.0,0,3.0,18,3,2,21
20814,29.0,4.7,12.975996,80.221898,13.085996,80.331898,,1,0,4,3,1.0,0,,37,3,12,19
36160,21.0,4.7,0.0,0.0,0.13,0.13,5.0,4,1,3,3,1.0,0,3.0,26,3,10,22
43952,36.0,4.1,12.323225,76.630028,12.453225,76.760028,1.0,3,2,3,2,2.0,0,3.0,38,3,4,9
667,20.0,4.8,22.310237,73.158921,22.350237,73.198921,1.0,3,0,2,3,1.0,0,,14,3,30,16
26491,20.0,4.9,22.760072,75.892574,22.870072,76.002574,4.0,3,0,3,3,2.0,0,3.0,37,3,6,16
5597,38.0,4.9,12.311072,76.654878,12.321072,76.664878,4.0,4,0,2,3,1.0,0,,24,3,21,10
34836,32.0,4.7,30.340722,78.060221,30.380722,78.100221,1.0,2,0,3,3,2.0,0,3.0,36,2,13,13
4631,39.0,4.9,30.905562,75.832841,30.935562,75.862841,6.0,3,2,4,2,0.0,0,,17,2,15,17
39202,25.0,4.1,22.311603,73.165012,22.401603,73.255012,5.0,1,2,2,1,0.0,0,3.0,31,3,31,19
19014,25.0,4.1,17.431477,78.40035,17.491477,78.46035,2.0,4,0,2,3,0.0,0,3.0,16,3,24,22
16737,37.0,4.8,12.3085,76.665808,12.3185,76.675808,4.0,4,1,4,2,0.0,0,,16,3,1,10
41004,38.0,4.1,9.979363,76.285001,9.989363,76.295001,1.0,4,0,3,3,1.0,0,3.0,26,2,11,9
4814,32.0,4.6,0.0,0.0,0.02,0.02,2.0,4,2,3,2,1.0,0,3.0,22,2,13,9
4633,22.0,4.5,18.533811,73.899315,18.573811,73.939315,1.0,3,2,4,3,1.0,0,3.0,27,3,21,16
38378,26.0,5.0,12.986047,80.218114,13.096047,80.328114,4.0,4,0,1,3,0.0,0,3.0,23,3,12,22
41228,37.0,4.8,21.17106,72.789292,21.23106,72.849292,5.0,4,1,4,3,0.0,0,3.0,16,3,5,1
22672,21.0,4.8,22.761226,75.887522,22.831226,75.957521,,4,0,1,3,0.0,0,3.0,21,3,12,24
3954,39.0,4.7,21.170096,72.789122,21.190096,72.809122,6.0,4,0,2,3,0.0,0,3.0,25,3,26,9
18462,31.0,4.3,13.022394,80.242439,13.152394,80.372439,2.0,1,0,3,3,2.0,0,3.0,51,3,29,19
29033,34.0,5.0,26.905287,75.794592,26.955287,75.844592,2.0,3,0,2,3,0.0,0,,31,3,15,18
17278,31.0,4.2,26.914142,75.805704,26.974142,75.865704,1.0,4,0,1,3,0.0,0,,27,3,9,23
6116,27.0,5.0,17.411028,78.329645,17.471028,78.389645,6.0,1,1,3,2,1.0,0,3.0,19,3,21,19
43488,33.0,4.4,26.911378,75.789034,26.931378,75.809034,2.0,2,0,2,3,2.0,1,3.0,46,3,30,11
38876,21.0,5.0,0.0,0.0,0.08,0.08,4.0,4,2,3,1,1.0,0,3.0,27,3,31,23
12074,34.0,4.8,22.722634,75.886959,22.782634,75.946959,5.0,1,0,2,3,1.0,0,,31,3,9,21
40258,35.0,5.0,12.311072,76.654878,12.351072,76.694878,4.0,2,2,3,1,1.0,0,3.0,26,3,30,14
35513,25.0,5.0,22.307898,73.167788,22.387898,73.247788,5.0,4,2,3,2,0.0,0,,20,3,16,23
13594,27.0,4.5,17.410371,78.437225,17.520371,78.547225,2.0,4,0,1,3,1.0,0,,18,3,2,22
21435,32.0,4.3,11.026117,76.944652,11.096117,77.014652,4.0,4,1,3,3,1.0,0,3.0,36,3,27,23
39833,20.0,4.5,21.185047,72.80859,21.245047,72.86859,1.0,4,2,1,2,1.0,0,,11,3,28,23
10941,37.0,4.6,11.001753,76.986241,11.061753,77.046241,4.0,4,0,4,3,0.0,0,3.0,24,3,19,1
30186,29.0,5.0,18.592718,73.773572,18.622718,73.803572,2.0,1,0,1,3,1.0,0,3.0,30,3,19,19
31423,35.0,4.9,21.160437,72.774209,21.240437,72.854209,5.0,3,2,4,1,1.0,0,,42,3,20,17
20944,22.0,4.9,23.235123,77.398886,23.245123,77.408886,1.0,4,1,3,3,1.0,0,,11,2,15,18
15144,27.0,4.8,11.02091,76.940432,11.09091,77.010432,,1,2,4,3,1.0,0,3.0,25,3,4,22
1693,28.0,4.0,13.027018,80.254791,13.077018,80.304791,2.0,1,0,3,3,1.0,0,3.0,34,3,1,21
27184,38.0,4.5,19.003517,72.82765,19.043517,72.86765,4.0,2,0,2,3,1.0,0,,27,3,17,12
28002,21.0,4.6,22.751234,75.88949,22.771234,75.90949,6.0,4,0,2,3,1.0,0,3.0,10,3,7,10
4161,32.0,4.1,23.211529,77.419399,23.291529,77.499399,4.0,3,1,1,2,0.0,0,3.0,32,2,12,18
23136,32.0,4.9,17.455894,78.375467,17.515894,78.435467,5.0,3,1,2,3,1.0,0,,18,4,3,18
40392,23.0,4.7,0.0,0.0,0.02,0.02,5.0,4,1,4,2,0.0,0,,13,3,28,10
40476,32.0,4.6,12.323194,76.630583,12.403194,76.710583,6.0,3,2,2,3,1.0,0,3.0,18,3,4,19
33817,26.0,4.7,12.304569,76.643622,12.364569,76.703622,4.0,3,0,1,3,0.0,0,3.0,28,3,28,17
27234,23.0,4.8,22.307898,73.167788,22.327898,73.187788,6.0,4,2,4,1,1.0,0,,19,3,1,10
44122,34.0,4.2,25.449659,81.839744,25.509659,81.899744,,1,0,1,3,2.0,0,3.0,44,2,13,19
41042,36.0,4.9,13.064181,80.236442,13.084181,80.256442,2.0,4,2,1,2,1.0,0,,23,3,7,19
18916,24.0,4.9,26.892312,75.806896,27.032312,75.946896,5.0,3,0,2,3,1.0,1,3.0,43,3,6,17
15824,23.0,4.7,22.310526,73.170937,22.360526,73.220937,4.0,4,1,3,3,1.0,0,3.0,11,3,7,23
43897,32.0,4.6,26.846156,75.8023,26.866156,75.8223,6.0,4,0,1,3,0.0,0,3.0,20,3,30,10
44405,39.0,4.5,26.90519,75.810753,26.96519,75.870753,2.0,3,0,4,3,1.0,0,3.0,29,3,21,19
806,39.0,4.7,17.433809,78.386744,17.473809,78.426744,4.0,3,2,2,2,0.0,0,3.0,18,3,11,16
1634,35.0,4.1,23.351058,85.325731,23.421058,85.395731,4.0,3,1,2,3,1.0,0,3.0,38,3,14,18
40699,37.0,5.0,10.020683,76.310631,10.100683,76.390631,2.0,4,1,2,2,0.0,0,3.0,21,2,18,23
18092,25.0,4.7,0.0,0.0,0.08,0.08,,4,1,2,2,0.0,0,3.0,15,3,14,23
10236,31.0,4.7,30.88722,75.804893,30.91722,75.834893,6.0,3,2,1,3,1.0,0,,21,2,11,17
35294,28.0,4.8,0.0,0.0,0.05,0.05,,3,0,2,3,0.0,0,,14,3,17,17
30235,21.0,4.6,12.972161,77.596014,13.102161,77.726014,,1,1,2,2,1.0,0,,19,3,31,21
27372,36.0,4.8,12.321214,76.621094,12.381214,76.681094,,4,2,3,2,1.0,0,3.0,20,3,19,23
44467,36.0,4.8,12.352058,76.60665,12.402058,76.65665,5.0,1,0,1,3,1.0,0,,27,4,1,20
40928,38.0,4.6,11.016298,76.972076,11.126298,77.082076,2.0,4,0,1,3,1.0,0,3.0,29,3,20,22
17849,26.0,4.1,22.651847,75.881991,22.761847,75.991991,4.0,1,2,1,3,0.0,0,3.0,31,4,2,19
31964,23.0,4.9,23.357804,85.325146,23.447804,85.415146,6.0,1,2,3,3,0.0,0,,13,3,27,20
27764,36.0,4.6,23.333017,85.3172,23.423017,85.4072,6.0,1,0,1,3,1.0,0,3.0,33,3,16,21
34947,30.0,4.7,12.935662,77.61413,12.965662,77.64413,5.0,1,0,4,3,1.0,0,3.0,33,3,28,21
10972,21.0,4.8,17.431477,78.40035,17.541477,78.51035,1.0,3,1,3,2,0.0,0,3.0,17,4,6,18
30630,34.0,4.2,12.337928,76.617889,12.367928,76.647889,5.0,1,1,1,3,1.0,0,3.0,31,3,5,20
3768,31.0,4.9,19.254567,72.848923,19.274567,72.868923,2.0,4,2,3,2,1.0,0,3.0,21,3,30,9
36250,30.0,4.7,-13.066762,-80.251865,13.086762,80.271865,5.0,4,0,2,3,0.0,0,,18,3,11,9
409,27.0,4.5,26.913726,75.75282,26.933726,75.77282,1.0,4,1,2,3,0.0,0,3.0,13,4,3,8
36686,33.0,4.2,21.160437,72.774209,21.210437,72.824209,,1,0,2,3,0.0,0,3.0,41,3,9,19
20609,36.0,4.5,0.0,0.0,0.13,0.13,5.0,3,0,2,3,1.0,1,,47,2,14,18
15261,26.0,4.8,18.530963,73.828972,18.640963,73.938972,5.0,1,1,1,2,1.0,0,3.0,35,3,20,21
44656,28.0,4.8,0.0,0.0,0.03,0.03,4.0,4,1,1,3,0.0,0,,12,2,17,18
4605,34.0,4.7,12.284747,76.625861,12.364747,76.705861,6.0,4,0,2,3,1.0,0,3.0,30,3,16,23
22182,26.0,4.7,11.008638,76.984311,11.018638,76.994311,5.0,2,0,2,3,1.0,0,3.0,25,3,1,20
22364,36.0,3.7,23.351058,85.325731,23.431058,85.405731,2.0,1,1,1,3,1.0,0,,41,3,23,21
34275,32.0,4.0,19.176269,72.836721,19.196269,72.856721,2.0,4,0,4,3,1.0,0,3.0,20,3,19,9
33667,33.0,4.5,12.352058,76.60665,12.432058,76.68665,2.0,4,1,3,3,1.0,0,3.0,27,3,31,22
5223,23.0,4.8,21.170096,72.789122,21.220096,72.839122,5.0,4,1,3,3,0.0,0,,16,3,26,23
44032,35.0,4.6,12.337978,76.616792,12.377978,76.656792,6.0,2,2,1,2,1.0,0,3.0,18,3,3,13
19810,21.0,4.7,21.175104,72.804342,21.225104,72.854342,2.0,3,1,1,3,0.0,0,3.0,20,3,17,18
9215,24.0,4.9,18.539299,73.897902,18.619299,73.977902,2.0,1,1,1,3,0.0,0,3.0,27,3,23,20
16762,32.0,4.4,18.569156,73.774723,18.679156,73.884723,,1,1,1,2,2.0,0,3.0,36,4,2,19
13747,20.0,4.7,22.695207,75.866059,22.745207,75.916059,4.0,1,2,4,2,1.0,0,3.0,27,3,3,21
42972,21.0,4.9,21.157729,72.768726,21.217729,72.828726,5.0,1,2,2,2,0.0,0,3.0,29,3,24,17
5972,33.0,4.9,0.0,0.0,0.05,0.05,5.0,1,2,1,3,1.0,0,3.0,37,2,15,19
38899,29.0,4.8,12.979166,77.640709,13.109166,77.770709,6.0,1,2,1,2,1.0,0,3.0,17,3,12,21
19153,33.0,4.6,17.41233,78.449654,17.48233,78.519654,5.0,1,0,4,3,1.0,0,3.0,49,3,20,18
40547,35.0,4.3,-25.443994,81.860187,25.473994,81.890187,,1,2,1,2,1.0,0,3.0,32,2,13,20
45405,27.0,4.8,12.935662,77.61413,12.985662,77.66413,2.0,1,2,3,1,1.0,0,,13,3,30,20
2160,31.0,4.5,26.911927,75.797282,26.921927,75.807282,5.0,4,0,4,3,0.0,0,,23,4,1,9
16238,27.0,4.6,26.902908,75.792934,26.972908,75.862934,5.0,1,0,1,3,2.0,0,,47,3,25,19
36584,32.0,4.8,22.751857,75.866699,22.831857,75.946699,4.0,4,0,4,3,1.0,0,3.0,38,3,20,13
32853,28.0,5.0,18.593481,73.785901,18.683481,73.875901,5.0,1,2,4,1,0.0,0,3.0,42,4,4,21
45,31.0,4.7,21.173343,72.792731,21.233343,72.852731,5.0,4,2,2,3,0.0,0,3.0,16,3,26,23
14344,24.0,4.9,0.0,0.0,0.04,0.04,,3,0,3,3,0.0,0,,17,3,7,16
45141,39.0,4.5,22.745536,75.893106,22.755536,75.903106,1.0,4,1,1,3,1.0,0,3.0,22,3,15,9
12947,26.0,4.1,26.90294,75.793007,26.95294,75.843007,2.0,1,0,4,3,1.0,0,3.0,33,3,30,20
35888,35.0,4.4,23.416792,85.316842,23.486792,85.386842,,3,0,1,3,0.0,0,,35,3,6,18
37446,39.0,4.6,26.913483,75.803139,27.023483,75.913139,4.0,4,0,1,3,1.0,0,,37,3,18,23
24897,34.0,4.1,19.091458,72.827808,19.131458,72.867808,,2,0,1,3,1.0,0,3.0,33,3,26,13
45063,26.0,4.6,18.53408,73.89852,18.54408,73.90852,2.0,2,1,4,2,1.0,0,3.0,22,4,5,11
35026,35.0,4.9,18.927584,72.832585,18.957584,72.862585,,3,0,4,3,1.0,0,3.0,27,4,1,18
37132,31.0,3.9,13.054347,80.257221,13.124347,80.327221,2.0,3,2,2,2,1.0,0,3.0,38,4,4,19
3609,24.0,4.6,12.913041,77.683237,13.023041,77.793237,6.0,4,1,1,3,0.0,0,3.0,27,3,12,22
5756,23.0,5.0,21.186884,72.793616,21.266884,72.873616,1.0,1,0,3,3,0.0,0,3.0,26,3,12,19
6851,28.0,4.5,13.058616,80.264151,13.108616,80.314151,5.0,4,2,1,2,1.0,0,3.0,14,3,15,23
17564,21.0,4.8,12.975996,80.221898,13.065996,80.311898,6.0,3,1,1,2,0.0,0,3.0,15,3,29,17
26462,33.0,4.7,21.157735,72.768778,21.227735,72.838778,6.0,4,2,1,3,1.0,0,,25,3,12,22
19969,34.0,4.7,11.025083,77.015393,11.105083,77.095393,4.0,1,1,3,3,1.0,0,3.0,37,3,4,21
26335,27.0,4.7,19.003517,72.82765,19.053517,72.87765,5.0,1,1,3,2,0.0,0,3.0,22,3,28,21
18956,34.0,4.8,18.554382,73.798206,18.684382,73.928206,1.0,1,1,4,3,1.0,0,3.0,27,3,18,19
37493,24.0,4.2,22.32,73.17,22.36,73.21,1.0,2,0,2,3,1.0,0,,31,3,15,14
41604,30.0,4.7,-22.538999,88.322337,22.598999,88.382337,,4,2,1,2,0.0,0,3.0,25,2,17,23
45128,30.0,4.5,30.328174,78.049117,30.358174,78.079117,6.0,3,2,4,2,1.0,0,3.0,21,2,17,17
4291,38.0,4.7,18.539299,73.897902,18.549299,73.907902,2.0,4,1,2,2,1.0,0,3.0,24,4,5,9
44636,28.0,4.2,12.986047,80.218114,13.006047,80.238114,1.0,4,0,3,3,1.0,0,,23,4,1,15
11430,31.0,4.2,11.02091,76.940432,11.03091,76.950432,,4,0,3,3,1.0,0,3.0,28,3,19,9
24833,38.0,4.4,15.576683,73.75575,15.706683,73.88575,4.0,3,2,4,2,0.0,0,,43,2,16,18
3541,38.0,4.4,23.374878,85.335739,23.444878,85.405739,4.0,3,1,2,2,0.0,0,,33,3,14,18
27079,24.0,4.7,26.892312,75.806896,26.962312,75.876896,1.0,1,1,2,2,1.0,0,,24,3,4,20
18523,23.0,4.5,12.323225,76.630028,12.403225,76.710028,6.0,3,1,2,2,0.0,0,,11,3,29,18
1271,37.0,4.8,18.533811,73.899315,18.663811,74.029315,4.0,1,2,1,2,1.0,0,,35,4,2,23
14936,38.0,5.0,10.027364,76.308258,10.137364,76.418258,5.0,1,1,1,3,0.0,0,3.0,36,2,16,19
39026,26.0,4.9,26.90294,75.793007,26.98294,75.873007,2.0,3,1,4,3,1.0,0,3.0,29,3,2,17
19423,34.0,4.6,11.001852,76.976268,11.041852,77.016268,5.0,3,0,4,3,1.0,0,3.0,27,3,9,16
10564,38.0,5.0,15.544419,73.755736,15.674419,73.885736,5.0,3,2,2,2,0.0,0,3.0,41,2,16,17
37700,26.0,5.0,0.0,0.0,0.13,0.13,1.0,4,1,1,3,0.0,0,,11,3,6,24
1471,26.0,4.7,22.651847,75.881991,22.711847,75.941991,6.0,1,2,4,1,0.0,0,,10,3,11,22
35273,32.0,4.7,21.149569,72.772697,21.159569,72.782697,1.0,4,1,3,2,1.0,0,3.0,25,3,7,11
21485,33.0,4.4,13.054347,80.257221,13.124347,80.327221,2.0,1,2,3,2,1.0,0,3.0,38,3,20,19
1012,23.0,4.8,22.761226,75.887522,22.841226,75.967522,6.0,1,2,3,2,0.0,0,,19,3,6,21
16224,23.0,4.7,15.574828,73.766883,15.614828,73.806883,2.0,2,2,1,3,1.0,0,3.0,24,2,13,13
11691,20.0,4.9,0.0,0.0,0.02,0.02,1.0,4,1,2,2,1.0,0,,13,2,13,10
39915,25.0,4.9,12.934365,77.616155,13.004365,77.686155,5.0,4,2,2,2,1.0,0,3.0,23,3,2,23
25512,37.0,4.5,0.0,0.0,0.05,0.05,5.0,1,1,1,3,1.0,0,3.0,29,3,1,20
36783,34.0,5.0,18.56245,73.916619,18.62245,73.976619,5.0,1,0,1,3,1.0,0,,32,3,24,19
8554,26.0,4.7,0.0,0.0,0.05,0.05,6.0,4,2,4,2,1.0,0,,20,3,3,22
43671,32.0,3.7,12.975377,77.696664,13.045377,77.766664,,3,2,4,1,1.0,0,,34,3,20,18
25840,39.0,4.8,19.131141,72.813074,19.151141,72.833074,,4,1,2,2,1.0,0,3.0,20,3,21,8
17999,39.0,4.4,21.170096,72.789122,21.190096,72.809122,2.0,4,0,3,3,1.0,0,3.0,29,3,24,9
41740,39.0,4.7,18.536718,73.830327,18.586718,73.880327,1.0,1,2,4,1,1.0,0,3.0,25,3,1,20
